15,4.452283143997192,40,4.236645936965942,40,4.021795988082886,40,3.84940505027771,40,3.5678210258483887,36,3.3913111686706543,33,3.087678909301758,27,2.994601011276245,27,2.72186279296875,26,2.375136137008667,26,2.1907999515533447,25,1.9741051197052002,23,1.7219960689544678,21,1.5226728916168213,21,1.2440359592437744,20,31.0
15,4.734989881515503,40,4.292802810668945,40,4.054717779159546,37,3.8616340160369873,32,4.0772600173950195,30,3.337656021118164,30,3.15268611907959,29,3.0139169692993164,29,2.706299066543579,21,2.5906639099121094,20,2.222684860229492,20,2.097759962081909,21,1.7470080852508545,21,1.5081729888916016,17,1.2263391017913818,13,35.0
15,4.507142066955566,40,4.240556955337524,40,4.0738959312438965,40,3.9004411697387695,37,3.4553890228271484,32,3.3191781044006348,32,3.05837082862854,32,2.9318959712982178,32,2.449151039123535,18,2.3320260047912598,14,2.014734983444214,14,1.7269859313964844,13,1.5652599334716797,13,1.2839908599853516,12,1.1384329795837402,12,39.0
15,4.493649005889893,40,4.21858286857605,40,4.074047088623047,40,3.830848217010498,39,3.926337957382202,39,3.647454023361206,38,3.1401000022888184,38,2.9607598781585693,38,2.5650908946990967,22,2.355180025100708,22,2.132321834564209,22,1.9500889778137207,22,1.6461670398712158,19,1.4679820537567139,19,1.289320945739746,19,28.0
15,4.360511064529419,40,4.212212085723877,40,4.00139594078064,40,3.806040048599243,40,3.6066641807556152,40,3.3949310779571533,40,3.164034843444824,40,2.815697193145752,26,2.6182329654693604,26,2.4163060188293457,25,2.1156840324401855,20,1.873962163925171,19,1.6776020526885986,19,1.4281461238861084,19,1.2580609321594238,19,33.0
15,4.57179594039917,40,4.323122024536133,40,4.274193048477173,40,3.920665979385376,40,3.5261921882629395,34,3.457211971282959,32,3.122298002243042,28,2.8627090454101562,22,2.6423699855804443,22,2.360167980194092,19,2.075779914855957,16,2.021420955657959,16,1.5519320964813232,11,1.4158351421356201,11,1.1082639694213867,11,37.0
15,4.560784101486206,40,4.264566898345947,40,4.141525030136108,40,3.949342966079712,40,3.6076319217681885,35,3.3747291564941406,35,3.1648080348968506,35,2.92606782913208,28,2.7142159938812256,26,2.3389670848846436,20,2.1973719596862793,16,1.818152904510498,16,1.645068883895874,14,1.3364031314849854,13,1.1866331100463867,11,40.0
15,4.579509019851685,40,4.22241997718811,40,4.094104051589966,40,3.871302843093872,40,3.9263570308685303,40,3.3650660514831543,40,3.0069520473480225,26,3.3562369346618652,24,2.654320001602173,22,2.4410300254821777,21,2.2847540378570557,21,1.717749834060669,9,1.6442670822143555,9,1.400527000427246,9,1.210623025894165,9,40.0
15,4.714739084243774,40,4.405223846435547,40,4.173640012741089,37,3.9773640632629395,37,3.712538957595825,35,3.5069658756256104,35,3.22320294380188,31,3.000408887863159,26,2.815295934677124,24,2.5024919509887695,23,2.2359468936920166,23,1.9967291355133057,20,1.7765841484069824,18,1.5303208827972412,18,1.2986559867858887,18,33.0
15,4.738218069076538,40,4.353034973144531,40,4.1541359424591064,40,4.065086841583252,40,3.8927528858184814,40,3.460287094116211,39,3.299607992172241,36,3.0873830318450928,32,2.752696990966797,31,2.640186071395874,30,2.32281494140625,30,1.9443469047546387,17,1.6989011764526367,16,1.431424856185913,16,1.2626879215240479,14,37.0
15,9.683182954788208,40,9.295166969299316,40,8.470315933227539,38,8.338807106018066,38,7.670454978942871,37,7.6927900314331055,34,6.432260036468506,31,6.1035261154174805,31,5.761034965515137,31,4.829596996307373,23,4.383035898208618,23,4.1008501052856445,23,3.5116138458251953,23,3.097943067550659,23,2.3372581005096436,16,32.0
15,9.33429217338562,40,8.804049968719482,38,8.359480857849121,33,8.132891178131104,33,7.4372148513793945,31,6.704235792160034,27,6.215533971786499,27,5.769665956497192,27,5.350220203399658,27,4.995176076889038,27,4.427198886871338,26,3.9385287761688232,25,3.496284008026123,23,2.917607069015503,23,2.354653835296631,22,31.0
15,0.9206559658050537,40,0.9880812168121338,40,0.8634188175201416,40,0.8745169639587402,40,0.7737009525299072,36,0.6536991596221924,35,0.7095141410827637,35,0.7094440460205078,34,0.516650915145874,31,0.538722038269043,28,0.4275929927825928,28,0.4796009063720703,28,0.350053071975708,27,0.3092529773712158,24,0.31404900550842285,24,24.0
